idx,x,y,observable
455,0.6746725413,0.3726336386,2.594038867
456,1.137989854,0.5728258788,3.623150394
457,-0.2349699384,0.1934853223,2.092647442
458,-0.2349699384,0.1934853223,2.092647442
459,-0.2349699384,0.1934853223,2.092647442
460,-0.2349699384,0.1934853223,2.092647442
461,-0.2349699384,0.1934853223,2.092647442
462,-0.2349699384,0.1934853223,2.092647442
463,-0.2349699384,0.1934853223,2.092647442
464,-0.2349699384,0.1934853223,2.092647442
465,-0.2349699384,0.1934853223,2.092647442
466,-0.2349699384,0.1934853223,2.092647442
467,-0.2349699384,0.1934853223,2.092647442
468,-0.2349699384,0.1934853223,2.092647442
469,-0.3520449458,0.1726188313,2.153732905
470,-0.3520449458,0.1726188313,2.153732905
471,-0.3520449458,0.1726188313,2.153732905
472,-0.3520449458,0.1726188313,2.153732905
473,-0.3520449458,0.1726188313,2.153732905
474,-0.3520449458,0.1726188313,2.153732905
475,-0.3520449458,0.1726188313,2.153732905
476,-0.3520449458,0.1726188313,2.153732905
477,-0.3520449458,0.1726188313,2.153732905
478,-0.3520449458,0.1726188313,2.153732905
479,-0.3520449458,0.1726188313,2.153732905
480,-0.3520449458,0.1726188313,2.153732905
481,0.1660333915,0.1761867527,2.058608859
482,0.1660333915,0.1761867527,2.058608859
483,0.1660333915,0.1761867527,2.058608859
484,0.1660333915,0.1761867527,2.058608859
485,0.1660333915,0.1761867527,2.058608859
486,0.4551291646,0.7386419224,2.752734446
487,0.4551291646,0.7386419224,2.752734446
488,0.4551291646,0.7386419224,2.752734446
489,0.4551291646,0.7386419224,2.752734446
490,0.4551291646,0.7386419224,2.752734446
491,-0.4287799439,0.2629524219,2.252996216
492,-0.4287799439,0.2629524219,2.252996216
493,-0.4287799439,0.2629524219,2.252996216
494,-0.4287799439,0.2629524219,2.252996216
495,1.015941414,0.05688041326,3.035372337
496,1.015941414,0.05688041326,3.035372337
497,1.015941414,0.05688041326,3.035372337
498,1.015941414,0.05688041326,3.035372337
499,1.015941414,0.05688041326,3.035372337
500,0.9480650913,0.1999374788,2.938802413
501,0.9480650913,0.1999374788,2.938802413
502,0.8323683058,0.97686626,3.647104686
503,0.8323683058,0.97686626,3.647104686
504,0.8008468319,0.7372105502,3.184835043
505,0.8008468319,0.7372105502,3.184835043
506,0.8008468319,0.7372105502,3.184835043
507,-0.1752071705,0.3432525791,2.148519886
508,-0.1752071705,0.3432525791,2.148519886
509,-0.1752071705,0.3432525791,2.148519886
510,-0.6982111535,0.1119864998,2.500039791
511,-0.6982111535,0.1119864998,2.500039791
512,-0.6982111535,0.1119864998,2.500039791
513,-0.527198632,0.3693849449,2.414383635
514,-0.527198632,0.3693849449,2.414383635
515,-0.527198632,0.3693849449,2.414383635
516,-0.527198632,0.3693849449,2.414383635
517,-0.527198632,0.3693849449,2.414383635
518,-0.527198632,0.3693849449,2.414383635
519,-0.527198632,0.3693849449,2.414383635
520,-0.527198632,0.3693849449,2.414383635
521,-0.527198632,0.3693849449,2.414383635
522,-0.527198632,0.3693849449,2.414383635
523,-0.527198632,0.3693849449,2.414383635
524,-0.527198632,0.3693849449,2.414383635
525,-0.527198632,0.3693849449,2.414383635
526,-0.527198632,0.3693849449,2.414383635
527,0.501025026,0.2675610739,2.322615005
528,0.501025026,0.2675610739,2.322615005
529,0.501025026,0.2675610739,2.322615005
530,0.501025026,0.2675610739,2.322615005
531,0.501025026,0.2675610739,2.322615005
532,-0.289340936,0.03576946794,2.084997632
533,-0.289340936,0.03576946794,2.084997632
534,0.619156255,0.3196573198,2.48553527
535,0.619156255,0.3196573198,2.48553527
536,0.619156255,0.3196573198,2.48553527
537,-0.673886788,0.4680639924,2.673207304
538,-0.5942062501,0.9865779361,3.326417092
539,-0.5942062501,0.9865779361,3.326417092
540,-1.022749171,0.4526817095,3.250936597
541,-1.022749171,0.4526817095,3.250936597
542,-1.022749171,0.4526817095,3.250936597
543,-0.3084529207,0.8396838101,2.800212105
544,-0.5295601565,0.355626538,2.406904194
545,-0.5295601565,0.355626538,2.406904194
546,0.1475457981,0.3279948312,2.129350372
547,0.8432895511,0.7660777483,3.298012383
548,-0.573415914,0.2895203026,2.412627816
549,-0.573415914,0.2895203026,2.412627816
550,-0.573415914,0.2895203026,2.412627816
551,-0.573415914,0.2895203026,2.412627816
552,-0.573415914,0.2895203026,2.412627816
553,-0.573415914,0.2895203026,2.412627816
554,0.1552581035,0.8263670176,2.706987526
